Sr#,PSID,Month,WMC,Division,District,Tehsil,Office,UC,Billing Category,Amount,Fine,Bill PDF,Channel,Paid Date,Paid Amount,Status,Active
577,26770110100915036801,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-3, Satellite Town, Block A, Sargodha",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16110-area-5525-03-03-28.pdf,OTC/Cash,"Nov 24, 2025",500,paid,1
578,26770110100915020670,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-3, Satellite Town, Block A, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16098-area-5525-03-03-22.pdf,1Bill,"Nov 24, 2025",300,paid,1
579,26770110100915005789,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-13, Iqbal Colony, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16178-area-5535-03-03-56.pdf,OTC/Cash,"Nov 24, 2025",300,paid,1
580,26770110100915019187,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-17, Block 5/11, Sargodha",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16142-area-5539-03-03-41.pdf,1Bill,"Nov 24, 2025",500,paid,1
581,26770110100915002136,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-9, Islam Pura, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-15973-area-5531-03-02-40.pdf,1Bill,"Nov 24, 2025",300,paid,1
582,26770110100915021203,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-13, Iqbal Colony, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16186-area-5535-03-03-59.pdf,1Bill,"Nov 24, 2025",300,paid,1
583,26770110100915005793,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-13, Iqbal Colony, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16178-area-5535-03-03-56.pdf,1Bill,"Nov 24, 2025",300,paid,1
584,26770110100915030600,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-3, Satellite Town, Block A, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16105-area-5525-03-03-26.pdf,1Bill,"Nov 24, 2025",300,paid,1
585,26770110100915004513,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-12, Urban Area, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16167-area-5534-03-03-51.pdf,1Bill,"Nov 24, 2025",300,paid,1
586,26770110100915006449,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-14, New Muhammadi Colony, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16193-area-5536-03-04-02.pdf,1Bill,"Nov 23, 2025",300,paid,1
587,26770110100915006403,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-4, Jameel Park, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16051-area-5526-03-03-04.pdf,1Bill,"Nov 23, 2025",300,paid,1
588,26770110100915005118,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-21, Muslim Abad, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16206-area-5543-03-04-06.pdf,1Bill,"Nov 23, 2025",300,paid,1
589,26770110100915024210,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-10, Kot Farid, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16161-area-5532-03-03-48.pdf,1Bill,"Nov 23, 2025",300,paid,1
590,26770110100915011549,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-14, New Muhammadi Colony, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16196-area-5536-03-04-03.pdf,1Bill,"Nov 23, 2025",300,paid,1
591,26770110100915011545,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-14, New Muhammadi Colony, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16196-area-5536-03-04-03.pdf,1Bill,"Nov 23, 2025",300,paid,1
592,26770110100915036023,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-3, Satellite Town, Block A, Sargodha",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16110-area-5525-03-03-28.pdf,1Bill,"Nov 23, 2025",500,paid,1
593,26770110100915019986,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-13, Iqbal Colony, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16185-area-5535-03-03-59.pdf,1Bill,"Nov 23, 2025",300,paid,1
594,26770110100915017903,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-20, DHQ, Sargodha",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16042-area-5542-03-03-01.pdf,1Bill,"Nov 23, 2025",500,paid,1
595,26770110100915015449,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-22, Istaqlalabad, Sargodha",Commercial Urban Medium business,1000,100,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16244-area-5544-03-04-21.pdf,1Bill,"Nov 23, 2025",1000,paid,1
596,26770110100915009263,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-4, Jameel Park, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16053-area-5526-03-03-05.pdf,1Bill,"Nov 23, 2025",300,paid,1
597,26770110100915008325,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-14, New Muhammadi Colony, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16194-area-5536-03-04-02.pdf,1Bill,"Nov 23, 2025",300,paid,1
598,26770110100915017282,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-20, DHQ, Sargodha",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16037-area-5542-03-02-58.pdf,1Bill,"Nov 23, 2025",500,paid,1
599,26770110100915008533,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-14, New Muhammadi Colony, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16194-area-5536-03-04-02.pdf,1Bill,"Nov 23, 2025",300,paid,1
600,26770110100915022850,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-13, Iqbal Colony, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16187-area-5535-03-04-00.pdf,1Bill,"Nov 23, 2025",300,paid,1
601,26770110100915026783,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-21, Muslim Abad, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16214-area-5543-03-04-09.pdf,1Bill,"Nov 23, 2025",300,paid,1
602,26770110100915007929,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-21, Muslim Abad, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16208-area-5543-03-04-08.pdf,1Bill,"Nov 23, 2025",300,paid,1
603,26770110100915018711,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-21, Muslim Abad, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16211-area-5543-03-04-09.pdf,1Bill,"Nov 23, 2025",300,paid,1
604,26770110100915020560,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-17, Block 5/11, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16134-area-5539-03-03-37.pdf,1Bill,"Nov 23, 2025",300,paid,1
605,26770110100915020563,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-17, Block 5/11, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16134-area-5539-03-03-37.pdf,1Bill,"Nov 23, 2025",300,paid,1
606,26770110100915027261,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-9, Islam Pura, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16008-area-5531-03-02-49.pdf,1Bill,"Nov 23, 2025",300,paid,1
607,26770110100915006215,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-14, New Muhammadi Colony, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16193-area-5536-03-04-02.pdf,1Bill,"Nov 23, 2025",300,paid,1
608,26770110100915028322,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-3, Satellite Town, Block A, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16103-area-5525-03-03-25.pdf,1Bill,"Nov 23, 2025",300,paid,1
609,26770110100915024077,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-10, Kot Farid, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16160-area-5532-03-03-48.pdf,1Bill,"Nov 23, 2025",300,paid,1
610,26770110100915011304,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-14, New Muhammadi Colony, Sargodha",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16199-area-5536-03-04-04.pdf,1Bill,"Nov 23, 2025",500,paid,1
611,26770110100915002543,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-4, Jameel Park, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16048-area-5526-03-03-03.pdf,1Bill,"Nov 23, 2025",300,paid,1
612,26770110100915003220,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-14, New Muhammadi Colony, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16190-area-5536-03-04-00.pdf,1Bill,"Nov 23, 2025",300,paid,1
613,26770110100915012240,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-21, Muslim Abad, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16208-area-5543-03-04-08.pdf,1Bill,"Nov 23, 2025",300,paid,1
614,26770110100915011245,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-22, Istaqlalabad, Sargodha",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16240-area-5544-03-04-20.pdf,1Bill,"Nov 23, 2025",500,paid,1
615,26770110100915024088,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-17, Block 5/11, Sargodha",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16149-area-5539-03-03-44.pdf,1Bill,"Nov 23, 2025",500,paid,1
616,26770110100915019790,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-21, Muslim Abad, Sargodha",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16218-area-5543-03-04-12.pdf,1Bill,"Nov 23, 2025",500,paid,1
617,26770110100915019502,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-4, Jameel Park, Sargodha",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16070-area-5526-03-03-12.pdf,1Bill,"Nov 23, 2025",500,paid,1
618,26770110100915003223,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-14, New Muhammadi Colony, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16190-area-5536-03-04-00.pdf,1Bill,"Nov 23, 2025",300,paid,1
619,26770110100915002209,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-21, Muslim Abad, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16204-area-5543-03-04-06.pdf,1Bill,"Nov 23, 2025",300,paid,1
620,26770110100915011057,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-14, New Muhammadi Colony, Sargodha",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16199-area-5536-03-04-04.pdf,1Bill,"Nov 23, 2025",500,paid,1
621,26770110100915030510,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-8, Zafar ColonyLehman Pura, Sargodha",Commercial Urban Medium business,1000,100,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-15969-area-5530-03-02-37.pdf,1Bill,"Nov 23, 2025",1000,paid,1
622,26770110100915022296,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-13, Iqbal Colony, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16187-area-5535-03-04-00.pdf,1Bill,"Nov 22, 2025",300,paid,1
623,26770110100915018948,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-10, Kot Farid, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16158-area-5532-03-03-47.pdf,1Bill,"Nov 22, 2025",300,paid,1
624,26770110100915030169,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-3, Satellite Town, Block A, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16104-area-5525-03-03-25.pdf,1Bill,"Nov 22, 2025",300,paid,1
625,26770110100915015330,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-12, Urban Area, Sargodha",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16174-area-5534-03-03-54.pdf,1Bill,"Nov 22, 2025",500,paid,1
626,26770110100915022285,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-9, Islam Pura, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-15993-area-5531-03-02-45.pdf,1Bill,"Nov 22, 2025",300,paid,1
627,26770110100915020641,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-13, Iqbal Colony, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16185-area-5535-03-03-59.pdf,1Bill,"Nov 22, 2025",300,paid,1
628,26770110100915029039,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-3, Satellite Town, Block A, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16104-area-5525-03-03-25.pdf,1Bill,"Nov 22, 2025",300,paid,1
629,26770110100915034985,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-2, New Satellite Town, Block W,X,Y, Sargodha",Commercial Urban Small business,500,50,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16256-area-5524-03-04-25.pdf,1Bill,"Nov 22, 2025",500,paid,1
630,26770110100915022986,Nov 2025,Sargodha Waste Management Company (SGWMC),Sargodha,Sargodha,Sargodha,"Tehsil Office, Sargodha","MC-17, Block 5/11, Sargodha",Domestic Urban Upto 5 marla,300,30,https://suthra.punjab.gov.pk/suthra-nfs/suthra/uploads/suthra-punjab-bill/2025/11/18/9/32/143/bill-spj-16138-area-5539-03-03-39.pdf,1Bill,"Nov 22, 2025",300,paid,1
